-0.204473257064819,0.516744017601013,-0.831364154815674
0.198791339993477,0.517390608787537,-0.832339406013489
0.402501702308655,0.173977375030518,-0.89873480796814
-0.404622465372086,0.729104578495026,-0.55198472738266
-0.203753367066383,0.940603673458099,-0.271568268537521
-0.854343354701996,0.516108334064484,-0.0610701888799667
-0.731917381286621,0.516989171504974,-0.443868339061737
-0.407738238573074,0.173612967133522,-0.896441876888275
-0.732332408428192,0.173839196562767,-0.658383727073669
-0.651778817176819,0.728600800037384,0.210535526275635
-0.324194490909576,0.940074682235718,0.105629339814186
-0.325180768966675,0.516778528690338,0.791957974433899
-0.650921940803528,0.517192780971527,0.555708765983582
-0.978854715824127,0.174280524253845,0.107096694409847
-0.854605197906494,0.174017265439034,0.489252477884293
0.00191245996393263,0.729594826698303,0.683876991271973
0.0033489097841084,0.940844476222992,0.338822096586227
0.655002593994141,0.51647537946701,0.551565706729889
0.330245733261108,0.517409145832062,0.789446353912354
0.198719292879105,-0.173821657896042,-0.964518904685974
0.204490140080452,0.173291921615601,0.963407337665558
0.652739644050598,0.728495359420776,0.207907527685165
0.325794637203217,0.940127193927765,0.1000936627388
0.201893627643585,0.939439713954926,-0.276933133602142
0.404622465372086,0.729104578495026,-0.55198472738266
0.731894731521606,0.173850432038307,-0.658867359161377
0.729446887969971,0.516489386558533,-0.448492974042892
0.853560984134674,0.516693770885468,-0.0667925626039505
0.857317209243774,0.173700049519539,0.484598308801651
0.979560494422913,0.173577219247818,0.101647220551968
