-0.205051869153976,0.517448902130127,-0.830783009529114
0.19877927005291,0.517763912677765,-0.832110166549683
0.402446806430817,0.174192354083061,-0.898717761039734
-0.405198961496353,0.729538977146149,-0.55098694562912
-0.203722298145294,0.940881013870239,-0.27062913775444
-0.854225277900696,0.516400992870331,-0.060242798179388
-0.731943070888519,0.517856001853943,-0.442814350128174
-0.407969206571579,0.174659624695778,-0.896133422851563
-0.73279482126236,0.173995614051819,-0.657827734947205
-0.651931881904602,0.728930532932281,0.208913907408714
-0.324030160903931,0.940253019332886,0.104540564119816
-0.325343608856201,0.517371952533722,0.791503489017487
-0.651564300060272,0.517270743846893,0.554882824420929
-0.978812038898468,0.174792766571045,0.106651462614536
-0.854576826095581,0.174843952059746,0.489007204771042
0.00214116019196808,0.730063617229462,0.683375835418701
0.00408462900668383,0.941280484199524,0.337600827217102
0.655047833919525,0.517269730567932,0.550767064094543
0.331008225679398,0.517518937587738,0.789054930210114
0.199278488755226,-0.173468813300133,-0.96446704864502
0.205015927553177,0.17378668487072,0.963206470012665
0.652606070041656,0.728823065757751,0.207176983356476
0.325944602489471,0.940180361270905,0.099101185798645
0.202047482132912,0.939616024494171,-0.276221930980682
0.405198961496353,0.729538977146149,-0.55098694562912
0.732137858867645,0.174012869596481,-0.658554255962372
0.729171395301819,0.517171084880829,-0.448155254125595
0.85345333814621,0.516956269741058,-0.0661335587501526
0.857557415962219,0.174394577741623,0.483923405408859
0.979465126991272,0.17474702000618,0.100556135177612
